timestamp,x,y,angle,speed,lateral_offset,steering_input,acceleration_input,nearest_hazard_type,nearest_hazard_distance,target_path_x,target_path_y,current_path_segment
1747503027.1597779,3103.6527766275335,1500.4442046903596,0.21065671962355215,1.0,0.44067511109665247,-0.16365485332119079,0.0,speedbreaker,16.353257467436023,2200.0,1500.0,4
1747503027.1752589,3104.612776058992,1500.4452494866273,0.06235669625819515,1.0,0.44420469035958376,-0.1483000233653513,0.0,speedbreaker,15.393664531750405,2200.0,1500.0,4
1747503027.1919494,3105.572775313326,1500.4440529592005,359.92858751106985,1.0,0.44524948662729,-0.13376918518838465,0.0,speedbreaker,14.434056782150673,2200.0,1500.0,4
1747503027.2077239,3106.5327699533677,1500.4408449861392,359.8085378549105,1.0,0.4440529592004623,-0.12004965615932406,0.0,speedbreaker,13.474443566645673,2200.0,1500.0,4
1747503027.2240324,3107.4927569174843,1500.435842114325,359.701411731402,1.0,0.44084498613915457,-0.10712612350852169,0.0,speedbreaker,12.51483471220284,2200.0,1500.0,4
1747503027.239471,3108.4527342691335,1500.429247850094,359.6064307493054,1.0,0.4358421143249416,-0.09498098209661521,0.0,speedbreaker,11.555241216697002,2200.0,1500.0,4
1747503027.2557533,3109.412700977997,1500.4212529846257,359.52283609974967,1.0,0.4292478500940433,-0.08359464955572093,0.0,speedbreaker,10.595676224685525,2200.0,1500.0,4
1747503027.27195,3110.372656730232,1500.4120359487463,359.44989024037267,1.0,0.42125298462565297,-0.07294585937700049,0.0,speedbreaker,9.636156498158778,2200.0,1500.0,4
1747503027.2876604,3111.3326017653635,1500.401763192251,359.3868783077391,1.0,0.41203594874627925,-0.06301193263357163,0.0,speedbreaker,8.676704778913917,2200.0,1500.0,4
1747503027.3038082,3112.29253673736,1500.3905895832634,359.3331092786328,1.0,0.40176319225111,-0.05376902910631998,0.0,speedbreaker,7.717353831949052,2200.0,1500.0,4
1747503027.3197823,3113.192467231245,1500.3794044960314,359.28791689999184,1.0,0.39058958326336324,-0.04519237864093384,0.0,speedbreaker,6.818097254314051,2200.0,1500.0,4
1747503027.335611,3114.152385083692,1500.3668459709143,359.25044686365885,1.0,0.37940449603138404,-0.03747003633299073,0.0,speedbreaker,5.859110527699879,2200.0,1500.0,4
1747503027.351773,3115.112296200081,1500.3537827158589,359.2203203314878,1.0,0.3668459709142553,-0.03012653217103889,0.0,speedbreaker,4.9004908576370365,2200.0,1500.0,4
1747503027.3680317,3116.1321960144155,1500.3394869570454,359.1969475850633,1.0,0.3537827158588698,-0.02337274642451348,0.0,speedbreaker,3.882674215654362,2200.0,1500.0,4
1747503027.3839114,3117.0920977017267,1500.325748300014,359.18000631647715,1.0,0.3394869570454375,-0.016941268586151637,0.0,speedbreaker,2.9260908617582184,2200.0,1500.0,4
1747503027.3998766,3118.051996657788,1500.3118201216673,359.1686939216186,1.0,0.3257483000140837,-0.011312394858521202,0.0,speedbreaker,1.9728022733019588,2200.0,1500.0,4
1747503027.4151301,3119.011894103005,1500.2977882056991,359.16250188179436,1.0,0.3118201216673242,-0.006192039824270523,0.0,speedbreaker,1.0320034298052199,2200.0,1500.0,4
1747503027.4320855,3119.9717911673088,1500.2837302563105,359.16094796015625,1.0,0.2977882056991348,-0.0015539216381057486,0.0,speedbreaker,0.2851290875863407,2200.0,1500.0,4
1747503027.4474068,3120.931688875384,1500.269716333525,359.1635758853586,1.0,0.2837302563104913,0.002627925202375536,0.0,speedbreaker,0.9699438442945257,2200.0,1500.0,4
1747503027.4642165,3121.9823464720416,1499.3273419413717,358.6842199451109,1.051,28.015280795403164,-0.47935594024772854,0.050999999999999934,speedbreaker,2.093362462416249,3200.0,1500.0,5
1747503027.4807584,3123.0119512269657,1498.433183426209,358.3423217828549,1.099,26.76399764456692,-0.3418981622559727,0.04800000000000004,speedbreaker,3.3951088892001935,3200.0,1500.0,5
1747503027.4963338,3124.0841677670805,1497.5335652041258,358.1221581838393,1.147,25.565252572423603,-0.22016359901562055,0.04800000000000004,speedbreaker,4.771134765646287,3200.0,1500.0,5
1747503027.5127792,3125.2007497593363,1496.6303440271317,358.0148414406759,1.195,24.346433420721116,-0.10731674316338058,0.04800000000000004,speedbreaker,6.19696534077151,3200.0,1500.0,5
1747503027.5283892,3126.363346066138,1495.7254777465073,358.01243334451186,1.243,23.10866296696685,-0.00240809616406068,0.04800000000000004,speedbreaker,7.665749386266126,3200.0,1500.0,5
1747503027.5444531,3127.5735024982323,1494.8210272948734,358.1078473381963,1.2910000000000001,21.853195450197607,0.09541399368441716,0.04800000000000004,speedbreaker,9.174949502377519,3200.0,1500.0,5
1747503027.5608633,3128.8326626076564,1493.9191582287472,358.29475956280027,1.3390000000000002,20.581417811370017,0.1869122246039865,0.04800000000000004,speedbreaker,10.723458648575324,3200.0,1500.0,5
1747503027.576432,3130.142167563359,1493.0221419070508,358.5675278481388,1.3870000000000002,19.294850859277293,0.27276828533854314,0.04800000000000004,speedbreaker,12.310729728516975,3200.0,1500.0,5
1747503027.592566,3131.5032595262123,1492.1325890760797,358.92111778614424,1.4350000000000003,17.99515041769392,0.3535899380054275,0.04800000000000004,speedbreaker,13.93632427770015,3200.0,1500.0,5
1747503027.6084304,3132.917777218694,1491.3156672272098,359.3510126658351,1.4830000000000003,16.684324852751267,0.4298948796908917,0.04800000000000004,speedbreaker,15.56555826112151,3200.0,1500.0,5
