timestamp,lidar_points,camera_view
1747503015.2463562,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 78.39035992883981), (-35.0, 68.23364797379881), (-29.166666666666664, 71.81512803829426), (-23.333333333333336, 76.64654103036179), (-17.5, 83.49471458432171), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_320.npy
1747503015.327785,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 56.05618719376136), (-40.83333333333333, 57.415939934738745), (-35.0, 59.35388946376673), (-29.166666666666664, 62.27273804011246), (-23.333333333333336, 66.35977158034692), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_325.npy
1747503015.4085212,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 47.74210117061318), (-52.5, 47.69318361899492), (-46.66666666666667, 48.10201854525225), (-40.83333333333333, 49.02008376717054), (-35.0, 50.75397444373758), (-29.166666666666664, 53.11274076086376), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_330.npy
1747503015.4897602,"[(-70.0, 41.50506653198571), (-64.16666666666666, 40.71570841839102), (-58.333333333333336, 40.309642471725226), (-52.5, 40.298457047202085), (-46.66666666666667, 40.68247785683744), (-40.83333333333333, 41.45072217415452), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_335.npy
1747503015.5699902,"[(-70.0, 34.13844337763121), (-64.16666666666666, 33.33802947641163), (-58.333333333333336, 44.08366990298698), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_340.npy
1747503015.651539,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_345.npy
1747503015.7299252,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_350.npy
1747503015.8117404,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_355.npy
1747503015.892675,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_360.npy
1747503015.9722817,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 167.14313989149792), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_365.npy
1747503016.0530753,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 150.81949146274272), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_370.npy
1747503016.134123,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 133.85570304750408), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_375.npy
1747503016.213204,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 118.79704006286138), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_380.npy
1747503016.293791,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 107.62725532006877), (0.0, 107.78147156144423), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_385.npy
1747503016.3745778,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 99.76129719602737), (0.0, 100.08184617923031), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_390.npy
1747503016.454796,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 94.77332554968268), (0.0, 95.16383107715684), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_395.npy
1747503016.5364563,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 89.87367635941645), (0.0, 90.1585197725668), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_400.npy
1747503016.617142,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 85.09122296322438), (0.0, 85.28422148929407), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_405.npy
1747503016.6965585,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 80.32961323022752), (0.0, 80.42156239580311), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_410.npy
1747503016.7766635,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 75.58703781905572), (0.0, 75.57117374655539), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_415.npy
1747503016.8567662,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 70.86602207240053), (0.0, 70.73379693914353), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_420.npy
1747503016.9375012,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 66.0281322807952), (0.0, 65.85044538631227), (5.833333333333329, 66.33206273622223), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_425.npy
1747503017.0193472,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 61.11540283869422), (0.0, 60.99045920417881), (5.833333333333329, 61.380196266364855), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_430.npy
1747503017.0977235,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 56.32975164661418), (0.0, 56.190618323743486), (5.833333333333329, 56.609179362070584), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_435.npy
1747503017.179442,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 51.485038862737376), (0.0, 51.33107319548804), (5.833333333333329, 51.66283890867325), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_440.npy
1747503017.2591743,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 46.62506189578543), (0.0, 46.53187919224898), (5.833333333333329, 46.7817824108732), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_445.npy
1747503017.3421814,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 41.77642847109646), (0.0, 41.67309149773091), (5.833333333333329, 41.95262964530192), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_450.npy
1747503017.4215562,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 37.29946987614861), (-5.833333333333336, 36.8608493125538), (0.0, 36.81475290279168), (5.833333333333329, 37.01256341493276), (11.666666666666671, 37.648394514846174), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_455.npy
1747503017.5035095,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 32.3400396221294), (-5.833333333333336, 32.00879729295001), (0.0, 31.95697178271789), (5.833333333333329, 32.18591286419714), (11.666666666666671, 32.6897220588055), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_460.npy
1747503017.5839908,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 27.441881822860786), (-5.833333333333336, 27.162838491139958), (0.0, 27.159928930436333), (5.833333333333329, 27.303913348034026), (11.666666666666671, 27.789685155338624), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_465.npy
1747503017.6631215,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 23.083869174390692), (-11.666666666666664, 22.48772824601912), (-5.833333333333336, 22.306647560859975), (0.0, 22.304150491377932), (5.833333333333329, 22.480296547858273), (11.666666666666671, 22.830951285858916), (17.5, 23.666120134565446), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_470.npy
1747503017.7431698,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 18.48984745117333), (-17.5, 17.93881522509026), (-11.666666666666664, 17.599083061119956), (-5.833333333333336, 17.482973359942772), (0.0, 17.510501819211328), (5.833333333333329, 17.59491376553855), (11.666666666666671, 17.930633656650485), (17.5, 18.477939718520474), (23.33333333333333, 19.21876398610342), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_475.npy
1747503017.8245952,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 13.981051815592197), (-23.333333333333336, 13.24486186566597), (-17.5, 12.977081483358342), (-11.666666666666664, 12.66338026737019), (-5.833333333333336, 12.622974205042567), (0.0, 12.66166481021826), (5.833333333333329, 12.778733652106094), (11.666666666666671, 12.972058885798281), (17.5, 13.573167195128661), (23.33333333333333, 13.971726653927432), (29.16666666666667, 14.938731594829761), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_480.npy
1747503017.9071474,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 9.236739716001354), (-35.0, 8.735367374314535), (-29.166666666666664, 8.324417441918737), (-23.333333333333336, 8.017805705453515), (-17.5, 7.827802431939951), (-11.666666666666664, 7.762974526337637), (-5.833333333333336, 7.826433164580728), (0.0, 7.826433164580728), (5.833333333333329, 7.826433164580728), (11.666666666666671, 8.015131855604821), (17.5, 8.320554142953053), (23.33333333333333, 8.730458397409341), (29.16666666666667, 9.230936377853405), (35.0, 9.808132798604403), (40.83333333333333, 10.449342160066417), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_485.npy
1747503017.98625,"[(-70.0, 180), (-64.16666666666666, 5.813394644843456), (-58.333333333333336, 4.21770337407407), (-52.5, 3.5757172677892752), (-46.66666666666667, 3.5757172677892752), (-40.83333333333333, 3.127696629575351), (-35.0, 3.127696629575351), (-29.166666666666664, 2.9629745922210713), (-23.333333333333336, 2.9629745922210713), (-17.5, 3.126651669380239), (-11.666666666666664, 3.126651669380239), (-5.833333333333336, 3.126651669380239), (0.0, 3.126651669380239), (5.833333333333329, 3.126651669380239), (11.666666666666671, 3.126651669380239), (17.5, 3.126651669380239), (23.33333333333333, 3.57388904264372), (29.16666666666667, 3.57388904264372), (35.0, 4.215378407286759), (40.83333333333333, 4.215378407286759), (46.66666666666667, 4.976559790066836), (52.5, 4.976559790066836), (58.33333333333333, 5.810583410605227), (64.16666666666667, 7.599759471626842), (70.0, 180)]",camera_frame_490.npy
1747503018.0690758,"[(-70.0, 0.01704480716372373), (-64.16666666666666, 0.01704480716372373), (-58.333333333333336, 0.01704480716372373), (-52.5, 0.01704480716372373), (-46.66666666666667, 0.01704480716372373), (-40.83333333333333, 0.01704480716372373), (-35.0, 0.01704480716372373), (-29.166666666666664, 0.01704480716372373), (-23.333333333333336, 0.01704480716372373), (-17.5, 0.01704480716372373), (-11.666666666666664, 0.01704480716372373), (-5.833333333333336, 0.01704480716372373), (0.0, 0.01704480716372373), (5.833333333333329, 0.01704480716372373), (11.666666666666671, 0.01704480716372373), (17.5, 0.01704480716372373), (23.33333333333333, 0.01704480716372373), (29.16666666666667, 0.01704480716372373), (35.0, 0.01704480716372373), (40.83333333333333, 0.01704480716372373), (46.66666666666667, 0.01704480716372373), (52.5, 0.01704480716372373), (58.33333333333333, 0.01704480716372373), (64.16666666666667, 0.01704480716372373), (70.0, 0.01704480716372373)]",camera_frame_495.npy
1747503018.15014,"[(-70.0, 0.8770276732821722), (-64.16666666666666, 0.8770276732821722), (-58.333333333333336, 0.8770276732821722), (-52.5, 0.8770276732821722), (-46.66666666666667, 0.8770276732821722), (-40.83333333333333, 0.8770276732821722), (-35.0, 0.8770276732821722), (-29.166666666666664, 0.8770276732821722), (-23.333333333333336, 0.8770276732821722), (-17.5, 0.8770276732821722), (-11.666666666666664, 0.8770276732821722), (-5.833333333333336, 0.8770276732821722), (0.0, 0.8770276732821722), (5.833333333333329, 0.8770276732821722), (11.666666666666671, 0.8770276732821722), (17.5, 0.8770276732821722), (23.33333333333333, 0.8770276732821722), (29.16666666666667, 0.8770276732821722), (35.0, 0.8770276732821722), (40.83333333333333, 0.8770276732821722), (46.66666666666667, 0.8770276732821722), (52.5, 0.8770276732821722), (58.33333333333333, 0.8770276732821722), (64.16666666666667, 0.8770276732821722), (70.0, 0.8770276732821722)]",camera_frame_500.npy
1747503018.2303827,"[(-70.0, 0.6770304408942435), (-64.16666666666666, 0.6770304408942435), (-58.333333333333336, 0.6770304408942435), (-52.5, 0.6770304408942435), (-46.66666666666667, 0.6770304408942435), (-40.83333333333333, 0.6770304408942435), (-35.0, 0.6770304408942435), (-29.166666666666664, 0.6770304408942435), (-23.333333333333336, 0.6770304408942435), (-17.5, 0.6770304408942435), (-11.666666666666664, 0.6770304408942435), (-5.833333333333336, 0.6770304408942435), (0.0, 0.6770304408942435), (5.833333333333329, 0.6770304408942435), (11.666666666666671, 0.6770304408942435), (17.5, 0.6770304408942435), (23.33333333333333, 0.6770304408942435), (29.16666666666667, 0.6770304408942435), (35.0, 0.6770304408942435), (40.83333333333333, 0.6770304408942435), (46.66666666666667, 0.6770304408942435), (52.5, 0.6770304408942435), (58.33333333333333, 0.6770304408942435), (64.16666666666667, 0.6770304408942435), (70.0, 0.6770304408942435)]",camera_frame_505.npy
1747503018.3112323,"[(-70.0, 0.5970315132365622), (-64.16666666666666, 0.5970315132365622), (-58.333333333333336, 0.5970315132365622), (-52.5, 0.5970315132365622), (-46.66666666666667, 0.5970315132365622), (-40.83333333333333, 0.5970315132365622), (-35.0, 0.5970315132365622), (-29.166666666666664, 0.5970315132365622), (-23.333333333333336, 0.5970315132365622), (-17.5, 0.5970315132365622), (-11.666666666666664, 0.5970315132365622), (-5.833333333333336, 0.5970315132365622), (0.0, 0.5970315132365622), (5.833333333333329, 0.5970315132365622), (11.666666666666671, 0.5970315132365622), (17.5, 0.5970315132365622), (23.33333333333333, 0.5970315132365622), (29.16666666666667, 0.5970315132365622), (35.0, 0.5970315132365622), (40.83333333333333, 0.5970315132365622), (46.66666666666667, 0.5970315132365622), (52.5, 0.5970315132365622), (58.33333333333333, 0.5970315132365622), (64.16666666666667, 0.5970315132365622), (70.0, 0.5970315132365622)]",camera_frame_510.npy
1747503018.3934226,"[(-70.0, 0.5170313005276955), (-64.16666666666666, 0.5170313005276955), (-58.333333333333336, 0.5170313005276955), (-52.5, 0.5170313005276955), (-46.66666666666667, 0.5170313005276955), (-40.83333333333333, 0.5170313005276955), (-35.0, 0.5170313005276955), (-29.166666666666664, 0.5170313005276955), (-23.333333333333336, 0.5170313005276955), (-17.5, 0.5170313005276955), (-11.666666666666664, 0.5170313005276955), (-5.833333333333336, 0.5170313005276955), (0.0, 0.5170313005276955), (5.833333333333329, 0.5170313005276955), (11.666666666666671, 0.5170313005276955), (17.5, 0.5170313005276955), (23.33333333333333, 0.5170313005276955), (29.16666666666667, 0.5170313005276955), (35.0, 0.5170313005276955), (40.83333333333333, 0.5170313005276955), (46.66666666666667, 0.5170313005276955), (52.5, 0.5170313005276955), (58.33333333333333, 0.5170313005276955), (64.16666666666667, 0.5170313005276955), (70.0, 0.5170313005276955)]",camera_frame_515.npy
